"","viento","direccion","temperatura","humedad"
"5448",5.7,352,15.85,11
"5449",3.9,2,17.45,10
"5450",4.1,26,15.95,10
"5451",4.7,15,17.05,9
"5452",5,4,16.65,9
"5453",1.8,39,16.85,8
"5454",3.8,1,16.75,8
"5455",5.6,21,14.15,9
"5456",8,8,14.15,9
"5457",7.8,8,13.85,8
"5458",7.4,10,16.05,7
"5459",5.4,8,19.65,6
"5460",1.2,340,23.05,3
"5461",2.3,217,24.05,3
"5462",6.3,220,22.55,5
"5463",6.2,233,22.15,5
"5464",7,227,21.65,6
"5465",7,227,20.75,8
"5466",5.4,219,19.85,8
"5467",3.5,233,17.65,11
"5468",2.1,267,15.35,13
"5469",0.5,61,15.35,14
"5470",3.6,67,15.95,14
"5471",1.4,92,15.25,11
"5472",4.7,4,13.45,13
"5473",4.9,346,14.05,13
"5474",6.6,11,13.55,10
"5475",4.5,351,14.45,10
"5476",2.1,7,14.35,12
"5477",3,24,14.85,9
"5478",5.7,2,14.55,9
"5479",1.1,11,14.55,9
"5480",4.2,5,14.85,9
"5481",5.7,7,13.65,9
"5482",4.3,358,15.35,8
"5483",5.8,349,17.75,7
"5484",2.6,216,20.95,6
"5485",3.5,189,22.15,6
"5486",5.4,206,22.85,6
"5487",5,220,23.55,5
"5488",6.8,213,23.75,6
"5489",7.8,214,22.65,6
"5490",6.4,208,22.15,6
"5491",4.3,223,20.05,7
"5492",1.7,223,17.55,9
"5493",2.8,75,17.65,9
"5494",4.2,57,17.85,9
"5495",5.7,30,17.75,8
"5496",6.1,25,17.25,8
"5497",4.8,16,16.25,7
"5498",6.1,9,15.05,8
"5499",5.9,5,16.35,7
"5500",3.2,18,15.85,6
"5501",4,351,16.15,6
"5502",3.6,357,17.85,5
"5503",6.6,20,17.05,5
"5504",10.5,14,12.45,5
"5505",1.6,21,13.75,4
"5506",1.7,33,17.65,5
"5507",6.5,360,18.35,5
"5508",3.2,352,22.35,3
"5509",5.4,356,25.05,1
"5510",5.5,350,25.85,1
"5511",4.6,3,26.55,1
"5512",6.5,229,25.25,3
"5513",6.9,233,24.25,3
"5514",5.2,231,23.15,3
"5515",2,257,21.55,3
"5516",1.2,320,19.75,4
"5517",2.2,23,19.65,4
"5518",2.9,37,17.85,4
"5519",5.4,30,18.85,4
"5520",7.5,23,18.95,3
"5521",11.1,12,13.65,4
"5522",10.7,12,13.45,4
"5523",8.8,19,16.85,2
"5524",9.5,20,16.85,2
"5525",12,14,15.75,2
"5526",11.4,11,14.05,3
"5527",9.7,13,13.15,2
"5528",7.1,12,18.15,1
"5529",8.2,16,18.15,1
"5530",6.8,18,18.65,1
"5531",2.6,5,21.25,1
"5532",3.7,20,23.35,1
"5533",5.9,354,25.15,1
"5534",4.7,348,25.55,1
"5535",4.8,360,26.25,1
"5536",7.5,219,24.65,1
"5537",8.1,226,23.65,1
"5538",5.7,190,22.75,1
"5539",3.1,195,20.95,1
"5540",0.8,345,18.35,3
"5541",1.6,66,18.95,4
"5542",2.8,31,18.95,3
"5543",8.7,11,14.85,3
"5544",9.4,13,14.15,3
"5545",9.6,19,15.85,3
"5546",10.4,18,13.55,4
"5547",10.2,14,14.45,3
"5548",9.5,11,15.35,4
"5549",10.1,9,14.45,4
"5550",10.2,18,13.55,4
"5551",9.9,12,14.85,5
"5552",10.4,17,10.85,7
"5553",11.4,23,11.65,7
"5554",8.8,12,14.35,6
"5555",10.9,2,19.05,5
"5556",12.2,4,20.85,4
"5557",12,2,21.85,5
"5558",11,2,22.75,4
"5559",9.9,1,23.05,3
"5560",10.4,3,23.25,2
"5561",10.1,1,22.55,1
"5562",9,5,22.05,2
"5563",7.3,21,19.85,4
"5564",5.6,37,16.35,4
"5565",6.2,18,14.15,5
"5566",9.2,17,11.75,6
"5567",9.8,22,11.85,7
"5568",10.3,11,9.55,9
"5569",11.1,24,9.05,11
"5570",12.1,31,10.25,9
"5571",11.2,14,8.15,11
"5572",10.9,13,9.55,9
"5573",12.1,23,9.15,9
"5574",11,14,8.35,9
"5575",12.6,30,8.55,10
"5576",12.9,28,9.55,10
"5577",12.3,31,9.55,9
"5578",12.1,31,15.25,8
"5579",11.9,14,18.35,5
"5580",11.7,10,19.45,6
"5581",13.2,5,20.45,4
"5582",11.3,355,21.45,2
"5583",11.2,3,21.65,1
"5584",10,352,21.55,2
"5585",9.8,6,21.65,2
"5586",7.7,283,17.65,6
"5587",3,151,15.25,7
"5588",5.3,87,12.75,10
"5589",2.1,28,13.25,8
"5590",6.5,12,12.05,5
"5591",10.6,20,8.95,10
"5592",10.9,16,8.55,9
"5593",9.4,6,7.75,9
"5594",10.7,9,7.55,9
"5595",10.8,9,6.85,9
"5596",10.4,11,6.95,9
"5597",10.3,19,8.35,9
"5598",10,16,8.75,8
"5599",10.7,11,8.35,7
"5600",11.2,16,8.15,7
"5601",11,31,6.75,9
"5602",7.6,15,11.65,6
"5603",10,8,14.85,5
"5604",9.3,3,16.35,4
"5605",7.3,340,17.55,5
"5606",8.7,313,18.15,6
"5607",10.3,323,18.45,6
"5608",11.1,318,18.25,7
"5609",10.2,318,17.85,7
"5610",6,220,9.95,23
"5611",4.1,226,7.75,32
"5612",1.7,332,6.25,49
"5613",4,31,7.15,37
"5614",8.7,360,5.15,25
"5615",4.6,211,3.05,65
"5616",8.6,3,3.95,38
"5617",8.5,6,1.75,40
"5618",7.8,16,1.05,39
"5619",3.1,310,-1.05,91
"5620",0.8,197,-0.75,94
"5621",7.7,12,-3.05,95
"5622",2.5,218,-2.15,99
"5623",1,56,-2.25,98
"5624",7,7,-4.25,99
"5625",8.2,5,-1.75,71
"5626",5.6,352,1.15,58
"5627",3.3,352,4.65,17
"5628",2.1,309,6.55,4
"5629",2.5,283,8.05,1
"5630",6.1,214,8.25,11
"5631",5.8,225,7.95,27
"5632",6.7,228,7.45,26
"5633",6.6,219,6.75,24
"5634",5.9,217,5.55,44
"5635",4.2,203,3.85,56
"5636",0.4,174,2.35,60
"5637",2.3,61,2.65,62
"5638",6.3,15,2.05,64
"5639",8.7,4,-0.05,59
"5640",11.7,9,-1.75,41
"5641",12.2,12,-0.35,29
"5642",12.7,11,-0.25,22
"5643",12,15,1.55,7
"5644",12.3,15,1.95,7
"5645",13.1,9,-0.45,9
"5646",13.2,14,0.25,8
"5647",13.6,11,0.65,7
"5648",13.6,11,1.25,7
"5649",13.8,18,2.35,7
"5650",11.9,12,5.45,5
"5651",12,4,11.15,2
"5652",14.5,12,14.35,3
"5653",12.3,18,16.15,3
"5654",10.3,4,17.85,2
"5655",8.1,11,19.05,1
"5656",7.9,349,19.35,1
"5657",4.1,336,19.55,1
"5658",5.7,228,15.05,2
"5659",2.7,228,13.35,2
"5660",1.5,305,10.95,4
"5661",2.5,41,11.85,5
"5662",7.5,11,9.85,6
"5663",6.6,348,8.75,6
"5664",12.9,13,8.75,4
"5665",12.1,14,8.15,4
"5666",12,15,10.45,2
"5667",12.2,16,11.25,2
"5668",12.2,13,10.05,3
"5669",10.5,12,11.95,4
"5670",10.1,13,9.85,4
"5671",10.1,12,11.55,2
"5672",9.8,12,11.55,2
"5673",10.6,10,8.75,3
"5674",5.3,347,11.35,2
"5675",1.9,217,14.95,2
"5676",1.9,190,16.45,1
"5677",3.1,333,19.45,1
"5678",2.4,318,20.05,1
"5679",6.3,220,19.35,1
"5680",5.5,250,19.15,1
"5681",6.7,226,18.15,1
"5682",5.8,223,17.05,1
"5683",2.2,218,15.35,3
"5684",0.6,27,12.35,6
"5685",1.7,41,12.75,4
"5686",4.8,17,12.75,4
"5687",8.7,9,9.25,4
"5688",8,13,10.75,3
"5689",9.4,14,10.05,2
"5690",8.9,358,9.45,3
"5691",7.9,351,9.55,6
"5692",9.8,22,9.55,4
"5693",10.3,23,10.85,2
"5694",10,26,11.55,2
"5695",10.4,21,8.25,3
"5696",10.7,17,7.75,3
"5697",10.8,13,7.35,4
"5698",10.6,12,11.45,3
"5699",9,4,16.55,2
"5700",8.9,5,18.75,1
"5701",6.8,347,19.75,1
"5702",4.8,338,20.55,1
"5703",5.5,218,20.95,2
"5704",7.5,225,19.65,3
"5705",8.4,221,18.45,4
"5706",5.5,209,16.95,6
"5707",3.9,218,15.45,7
"5708",2.2,255,12.25,8
"5709",3.4,76,13.25,7
"5710",2.7,32,13.25,11
"5711",8,5,11.15,9
"5712",5.5,350,12.45,9
"5713",9,18,10.75,6
"5714",10.4,24,12.35,6
"5715",10.3,15,8.65,7
"5716",8.8,11,6.95,8
"5717",6.6,7,5.55,9
"5718",7.6,353,10.55,6
"5719",7,347,9.15,6
"5720",6.4,355,10.95,5
"5721",10.3,15,10.35,4
"5722",8.8,13,11.95,3
"5723",10.1,7,17.55,2
"5724",10.9,9,18.95,2
"5725",9.2,3,19.65,2
"5726",8.4,355,20.75,2
"5727",7.3,359,20.95,1
"5728",6.1,352,21.35,1
"5729",5.3,228,19.95,5
"5730",7.7,223,17.85,7
"5731",4.4,207,15.35,9
"5732",1.3,243,13.25,12
"5733",0.8,352,12.95,12
"5734",3.3,57,13.65,11
"5735",5.3,1,11.95,11
"5736",7,13,11.85,7
"5737",10.4,18,9.75,7
"5738",10.6,16,9.95,6
"5739",12.4,16,10.45,5
"5740",12.2,20,10.65,5
"5741",11.6,18,9.65,5
"5742",11.3,20,10.55,5
"5743",11.4,22,10.55,4
"5744",11.6,21,11.15,4
"5745",11.4,17,11.15,3
"5746",8,25,14.55,3
"5747",9.2,11,19.95,3
"5748",10.2,5,21.25,3
"5749",8.9,5,22.15,2
"5750",7.3,11,22.75,2
"5751",5.9,241,22.15,3
"5752",6.8,210,19.95,3
"5753",6.1,215,19.65,3
"5754",4.3,200,19.25,3
"5755",3.7,234,17.95,3
"5756",2,267,15.55,5
"5757",1.3,5,15.95,5
"5758",3.9,26,15.65,5
"5759",5.8,3,14.15,5
"5760",7,12,14.85,5
"5761",7.1,7,11.55,6
"5762",1.6,3,12.65,5
"5763",1.3,40,12.35,6
"5764",4.2,43,14.05,5
"5765",8.4,21,13.95,4
"5766",11.5,15,10.85,5
"5767",10.7,11,12.15,4
"5768",11.5,11,12.25,4
"5769",11.3,17,12.35,4
"5770",8.5,12,15.45,4
"5771",6.9,357,20.05,2
"5772",3.6,230,19.85,2
"5773",4,213,21.05,2
"5774",3,214,22.75,2
"5775",5.7,223,23.95,3
"5776",7.1,227,23.65,3
"5777",8.1,220,22.75,6
"5778",5.8,222,21.45,7
"5779",3.7,220,19.75,4
"5780",1.3,255,17.35,4
"5781",0.7,22,17.15,4
"5782",0.6,32,17.05,8
"5783",7.2,15,15.05,9
"5784",6.8,358,15.85,9
"5785",11.2,13,12.85,10
"5786",12.4,17,15.85,8
"5787",11.6,13,12.95,9
"5788",11.6,14,15.35,7
"5789",11,14,13.85,7
"5790",10.5,13,13.55,7
"5791",8.2,359,11.85,8
"5792",11.1,13,14.05,7
"5793",6.5,1,13.25,6
"5794",8.9,14,16.95,6
"5795",4.6,3,21.45,4
"5796",1.6,178,23.55,4
"5797",3.9,209,24.55,4
"5798",4.2,236,24.75,5
"5799",5.3,207,24.95,6
"5800",7.4,229,23.75,7
"5801",6,214,23.05,8
"5802",8.5,227,22.85,9
"5803",5.4,236,19.45,12
"5804",1.8,246,16.25,16
"5805",1.1,347,16.05,21
"5806",2,3,16.35,20
"5807",5.3,9,15.95,19
"5808",7.1,20,15.35,17
"5809",6.3,4,15.25,15
"5810",6.4,360,16.05,12
"5811",10.1,16,15.65,10
"5812",9.6,18,17.05,9
"5813",10.4,13,15.55,10
"5814",9.7,10,14.45,9
"5815",3.7,341,16.85,8
"5816",7.3,1,15.55,11
"5817",7.9,16,14.05,9
"5818",7.6,21,18.15,6
"5819",2.7,219,20.05,8
"5820",2,209,21.95,7
"5821",2.3,184,23.55,6
"5822",2.7,175,25.15,4
"5823",4.7,232,26.05,5
"5824",7.7,222,24.55,7
"5825",8.4,224,21.95,9
"5826",5.9,216,20.35,13
"5827",3.8,225,19.35,12
"5828",1.5,273,16.95,14
"5829",1.8,355,17.45,16
"5830",7.1,15,15.55,16
"5831",6.4,354,16.35,15
"5832",7.3,359,16.85,12
"5833",7.4,9,15.45,11
"5834",6.7,15,16.35,11
"5835",8.7,10,14.15,12
"5836",5.7,21,20.15,9
"5837",8.3,14,15.35,11
"5838",9.8,17,14.05,12
"5839",7.7,11,16.05,11
"5840",5.7,21,16.35,10
"5841",4.9,16,19.65,9
"5842",5.1,11,18.55,9
"5843",2.6,7,22.05,7
"5844",0.9,137,24.65,6
"5845",2.4,202,25.55,5
"5846",3.4,209,25.55,4
"5847",5,222,26.25,3
"5848",6.9,234,25.65,5
"5849",7.7,222,24.65,4
"5850",5.5,215,23.45,6
"5851",4.6,231,20.95,8
"5852",1.1,279,18.15,11
"5853",1.1,2,17.75,13
"5854",2.6,4,18.25,14
"5855",5.4,357,17.45,15
"5856",6.6,2,16.85,12
"5857",5.5,7,18.05,11
"5858",6.1,9,18.35,8
"5859",5.7,14,18.45,6
"5860",4.5,8,19.15,5
"5861",4.5,8,19.05,5
"5862",3.5,3,19.35,3
"5863",2.7,350,19.75,4
"5864",3.1,339,19.35,3
"5865",7.6,20,16.55,4
"5866",4.6,359,19.55,3
"5867",2.9,333,22.55,2
"5868",2.5,166,25.25,1
"5869",4.2,201,25.85,1
"5870",6.8,209,25.95,1
"5871",7.4,209,27.05,1
"5872",7.9,219,25.45,6
"5873",7.3,218,24.65,7
"5874",7.1,235,23.65,7
"5875",4.6,249,22.25,9
"5876",2.4,266,18.75,11
"5877",1.9,290,18.25,11
"5878",2.6,1,18.25,11
"5879",0.1,60,17.95,12
"5880",1,8,17.65,12
"5881",2.1,354,18.35,13
"5882",2.7,340,18.55,10
"5883",3.8,356,18.25,9
"5884",1.5,324,18.35,8
"5885",1.3,340,18.15,8
"5886",1.9,313,17.35,8
"5887",1.2,303,16.95,8
"5888",1,51,16.85,8
"5889",0,91,18.25,7
"5890",0,72,20.25,6
"5891",0.3,222,21.65,6
"5892",2.2,151,23.05,5
"5893",2.5,199,25.05,5
"5894",5.1,193,25.95,4
"5895",8.9,216,25.05,6
"5896",9.5,220,24.55,7
"5897",8.5,207,22.25,11
"5898",6.3,217,21.15,14
"5899",4.2,228,20.25,16
"5900",1,300,18.25,17
"5901",1.8,248,16.95,19
"5902",1.7,348,17.35,20
"5903",1.1,32,17.75,16
"5904",4.1,10,16.45,18
"5905",2.5,349,17.45,17
"5906",6.3,13,15.05,17
"5907",5.8,5,15.95,16
"5908",5.3,1,15.85,15
"5909",1.2,26,16.05,15
"5910",1.5,28,16.35,15
"5911",5,14,15.55,12
"5912",4.4,9,15.35,12
"5913",1.3,45,16.45,10
"5914",2.7,336,16.95,11
"5915",1.4,213,19.15,10
"5916",3,195,19.85,7
"5917",3.5,190,21.05,7
"5918",3.7,209,22.35,6
"5919",5.7,210,23.55,5
"5920",7.2,204,23.25,6
"5921",6.8,210,23.05,6
"5922",7.1,212,22.25,7
"5923",5.3,203,20.85,12
"5924",1.1,245,17.95,17
"5925",1.4,14,17.35,19
"5926",1.7,340,17.55,18
"5927",1.2,9,16.45,19
"5928",6.7,12,15.45,14
"5929",9.5,14,12.35,13
"5930",11.3,14,14.45,12
"5931",11.9,12,12.85,13
"5932",11.6,20,12.95,14
"5933",7.9,333,9.25,18
"5934",10.5,2,9.85,18
"5935",8.5,9,9.35,19
"5936",12.7,12,11.15,18
"5937",12.1,15,10.25,18
"5938",9.6,13,15.15,15
"5939",11.4,13,18.85,11
"5940",8.7,8,20.35,11
"5941",6.2,356,21.65,9
"5942",3,32,22.85,9
"5943",5.5,229,22.45,10
"5944",7.2,225,21.25,10
"5945",7.9,217,19.95,10
"5946",7.1,212,18.25,12
"5947",5.2,231,15.35,16
"5948",1,249,12.85,20
"5949",1.2,283,12.05,20
"5950",1.8,54,11.65,21
"5951",5.7,13,11.55,21
"5952",4.2,343,11.25,22
"5953",6.8,3,12.75,20
"5954",8.8,17,12.35,18
"5955",5.8,14,13.05,17
"5956",3.1,13,12.25,18
"5957",5,23,12.25,17
"5958",5.8,21,10.65,19
"5959",5.5,14,12.25,19
"5960",7.1,14,12.45,19
"5961",9.3,18,11.55,20
"5962",7.6,14,12.95,19
"5963",5.5,358,16.95,18
"5964",2.5,340,18.85,13
"5965",2.1,268,20.25,12
"5966",5.9,229,19.95,12
"5967",7.7,227,19.05,14
"5968",5.9,209,19.05,14
"5969",5.6,222,18.75,15
"5970",6.5,225,17.25,20
"5971",4.5,231,15.25,26
"5972",0.8,261,13.45,29
"5973",0.9,83,12.55,32
"5974",2,13,12.95,35
"5975",6.7,14,11.55,33
"5976",3.1,1,12.35,32
"5977",3.3,30,12.85,29
"5978",3.3,30,13.05,27
"5979",3.8,34,12.75,27
"5980",7.3,13,11.15,23
"5981",7.4,2,9.25,25
"5982",7.5,6,12.05,21
"5983",8.1,15,11.05,18
"5984",7.9,11,11.75,17
"5985",6.8,12,12.15,17
"5986",5.5,20,14.95,15
"5987",1.9,355,18.35,12
"5988",1.9,196,20.35,11
"5989",2.6,208,20.65,11
"5990",2.9,252,21.35,10
"5991",4.2,223,21.75,10
"5992",5.5,216,21.95,10
"5993",7.3,228,21.15,13
"5994",6.4,231,19.45,16
"5995",4.4,231,17.55,18
"5996",1.2,229,15.35,21
"5997",0.3,343,14.75,23
"5998",3.2,4,14.85,22
"5999",4.4,13,14.65,23
"6000",7.7,18,12.95,23
"6001",6.5,16,13.45,21
"6002",7.5,19,12.55,18
"6003",9.1,16,12.65,16
"6004",9.2,12,12.35,15
"6005",10.1,13,12.25,18
"6006",10.5,12,11.35,18
"6007",10.9,12,12.65,14
"6008",11.1,10,10.45,14
"6009",11.1,12,12.05,13
"6010",8.7,10,15.75,11
"6011",7.8,5,20.25,7
"6012",8.1,3,21.75,6
"6013",6,355,22.85,5
"6014",5.3,233,22.45,9
"6015",7.6,224,21.65,8
"6016",6.9,221,21.15,7
"6017",6.1,217,20.15,9
"6018",6.3,217,19.15,9
"6019",4.2,232,17.25,9
"6020",1.1,315,15.25,9
"6021",0.6,333,15.45,10
"6022",5.3,34,15.75,10
"6023",9.6,22,12.65,18
"6024",11.3,19,12.55,18
"6025",10.1,12,13.35,17
"6026",8.7,10,14.25,16
"6027",9.6,7,11.65,19
"6028",7.5,353,12.95,19
"6029",3.4,347,12.85,18
"6030",6.7,2,12.05,19
"6031",6,351,11.45,19
"6032",7.4,8,12.75,16
"6033",8.5,12,10.45,18
"6034",7.8,7,14.85,15
"6035",9,8,19.95,11
"6036",8.9,1,21.45,11
"6037",9.7,354,22.45,6
"6038",9.2,340,23.15,6
"6039",4.5,159,23.25,6
"6040",7.7,226,20.15,7
"6041",7.2,221,19.65,6
"6042",4.1,221,19.25,7
"6043",4.5,205,17.95,9
"6044",1.7,232,14.85,14
"6045",0.4,72,14.35,13
"6046",4,30,15.05,12
"6047",7.1,3,12.65,12
"6048",6.7,19,11.45,13
"6049",9.4,28,13.55,9
"6050",10.1,13,11.35,9
"6051",10.8,16,11.75,9
"6052",10.2,17,11.05,10
"6053",9.7,17,11.85,14
"6054",9.2,21,11.95,18
"6055",9.7,18,11.35,21
"6056",9.9,15,12.55,21
"6057",9.5,13,11.05,26
"6058",7.5,6,15.05,22
"6059",8.5,2,19.85,18
"6060",9.6,3,21.45,19
"6061",9.5,348,22.05,17
"6062",7.3,353,22.65,14
"6063",6.7,338,23.05,12
"6064",4.3,9,23.45,12
"6065",9.5,215,22.45,10
"6066",8.3,224,20.25,11
"6067",4.9,220,17.55,10
"6068",1.7,254,15.05,9
"6069",0.7,69,14.85,11
"6070",3,341,14.75,13
"6071",5.2,12,14.85,13
"6072",6.6,18,14.65,14
"6073",7.7,14,12.35,25
"6074",10.1,13,12.35,27
"6075",9.7,17,12.55,27
"6076",6,342,9.65,29
"6077",9.1,16,12.55,27
"6078",6.1,357,11.75,28
"6079",5.8,354,12.45,26
"6080",4.3,359,14.45,24
"6081",5.4,27,15.45,22
"6082",4.3,13,15.35,22
"6083",3.9,3,19.15,16
"6084",6.4,344,21.15,16
"6085",7.2,357,22.55,11
"6086",3.5,322,23.15,9
"6087",6.9,250,22.65,8
"6088",7.4,216,22.05,9
"6089",8.2,228,21.25,8
"6090",6.7,224,20.15,9
"6091",4.4,230,18.65,10
"6092",2,268,16.15,13
"6093",1.1,295,15.65,14
"6094",0.7,69,15.75,15
"6095",2.2,47,15.55,16
"6096",4,25,15.05,16
"6097",5.5,10,14.85,16
"6098",6.5,19,14.85,17
"6099",9.1,8,11.35,20
"6100",10.8,10,9.25,22
"6101",9.6,5,10.05,20
"6102",8,5,12.75,18
"6103",7.1,7,12.55,18
"6104",6.2,22,13.45,18
"6105",6.4,5,13.55,18
"6106",6.6,7,14.55,17
"6107",7.3,10,20.55,12
"6108",8.9,3,22.05,11
"6109",6.8,9,22.85,8
"6110",3.9,301,24.15,7
"6111",7.2,227,23.75,8
"6112",10.1,222,22.55,8
"6113",8.1,224,20.35,9
"6114",5.8,217,19.45,9
"6115",3.4,226,18.65,9
"6116",0.6,294,16.35,10
"6117",0.9,356,16.35,11
"6118",4.5,5,16.25,11
"6119",4.9,360,16.05,11
"6120",5.6,1,15.25,13
"6121",7.2,6,15.45,13
"6122",9,16,14.95,11
"6123",12.1,11,10.65,13
"6124",12.9,11,11.15,13
"6125",12.6,11,11.95,12
"6126",12.7,14,11.95,12
"6127",11.9,12,12.75,11
"6128",11.8,17,13.35,11
"6129",11.3,13,12.75,12
"6130",9.1,8,16.55,10
"6131",7.3,4,21.65,8
"6132",8.9,358,23.05,6
"6133",6.9,1,24.15,4
"6134",3.9,317,24.95,3
"6135",6.9,228,25.15,4
"6136",7.7,233,23.75,5
"6137",8.5,232,22.65,5
"6138",7.2,220,21.25,6
"6139",5,216,19.75,5
"6140",0,256,17.35,6
"6141",0.2,73,17.65,7
"6142",1.6,45,18.15,7
"6143",6.9,9,14.85,8
"6144",7.8,16,16.35,7
"6145",9.2,17,12.05,12
"6146",10.3,14,13.45,15
"6147",8.7,25,12.45,13
"6148",10.9,11,12.85,13
"6149",9.5,18,13.05,13
"6150",8.9,11,14.05,13
"6151",8.8,22,14.85,13
"6152",10.2,13,13.45,14
"6153",9.4,15,14.95,13
"6154",8.7,10,18.55,9
"6155",12.7,14,20.45,8
"6156",11,2,22.05,7
"6157",8.9,5,22.15,8
"6158",6.3,305,23.15,6
"6159",10.1,257,21.15,6
"6160",7.1,203,19.05,7
"6161",3.8,159,19.75,7
"6162",7.1,232,19.15,6
"6163",6.3,229,16.55,12
"6164",1.9,263,15.65,13
"6165",5,40,15.55,12
"6166",2.3,233,17.55,27
"6167",4.1,75,16.25,23
"6168",1.1,229,14.55,21
"6169",1.9,347,15.15,13
"6170",8.2,15,13.55,17
"6171",9.6,12,11.85,25
"6172",8.7,16,14.05,23
"6173",9.9,11,11.65,25
"6174",10.1,12,11.65,25
"6175",11.1,15,13.85,18
"6176",11.2,14,13.15,18
"6177",9.7,14,13.45,15
"6178",7.3,16,16.95,12
"6179",8.1,5,20.25,11
"6180",7.2,1,21.75,12
"6181",5.7,333,22.55,11
"6182",6.2,346,23.25,11
"6183",3.7,7,23.55,11
"6184",7.6,230,22.75,10
"6185",8.4,221,21.35,9
"6186",6.7,225,20.25,11
"6187",4.3,231,18.35,10
"6188",0.3,212,17.05,11
"6189",1.2,35,16.85,12
"6190",5.2,18,16.65,11
"6191",4.6,60,17.45,14
"6192",5.8,359,16.05,15
"6193",6.1,351,14.85,17
"6194",6.1,23,15.85,16
"6195",9.3,19,14.55,17
"6196",8,18,14.15,16
"6197",7.5,22,15.15,17
"6198",7.5,14,15.45,16
"6199",8.1,21,14.55,17
"6200",7.3,23,17.35,13
"6201",6.6,29,17.25,12
"6202",5.1,16,17.25,13
"6203",4.3,349,21.55,11
"6204",5.3,345,24.05,7
"6205",4.6,319,25.05,6
"6206",4.1,292,25.45,6
"6207",7.1,223,24.65,9
"6208",7.4,223,24.05,10
"6209",8.1,226,23.05,12
"6210",6.6,214,22.35,13
"6211",5.7,208,21.15,16
"6212",2,231,18.25,20
"6213",0.4,293,16.85,21
"6214",0.3,52,16.85,19
"6215",0.9,66,16.85,18
"6216",1.9,355,16.85,19
"6217",4,339,16.95,19
"6218",5.6,349,16.95,19
"6219",6.2,360,17.15,18
"6220",5.7,2,17.95,16
"6221",6,5,16.35,14
"6222",6.7,11,16.55,13
"6223",6.5,8,17.45,12
"6224",7.3,4,16.25,13
"6225",6,6,17.25,12
"6226",6.4,8,18.65,11
"6227",3.5,343,22.75,8
"6228",1.9,215,25.05,6
"6229",1.5,252,26.15,5
"6230",3.9,204,26.75,5
"6231",4.5,196,27.45,4
"6232",9,217,27.25,6
"6233",9.7,231,25.75,7
"6234",8.3,236,24.55,8
"6235",6.3,239,22.65,10
"6236",3.2,260,19.75,11
"6237",1.5,247,19.35,12
"6238",2.6,341,19.25,12
"6239",2.4,32,19.55,12
"6240",4.5,31,19.65,10
"6241",2.6,75,20.15,8
"6242",2.6,100,20.65,8
"6243",3.2,59,20.85,8
"6244",9.1,9,18.35,8
"6245",9.9,10,16.85,9
"6246",9.4,12,16.15,9
"6247",10.4,13,16.95,8
"6248",10.8,30,17.75,8
"6249",8.7,6,15.15,10
"6250",0.8,144,22.45,6
"6251",1.6,229,24.95,5
"6252",2.2,201,26.55,4
"6253",3.1,202,27.85,3
"6254",4.8,186,29.05,2
"6255",10,236,27.45,5
"6256",9.6,213,26.25,5
"6257",7.5,211,25.05,5
"6258",6.7,210,23.75,7
"6259",4.9,204,21.75,7
"6260",1.3,112,19.45,8
"6261",1.2,91,19.25,8
"6262",3.7,81,20.15,8
"6263",7.7,8,15.25,10
"6264",6.2,6,18.15,9
"6265",7.8,8,17.05,10
"6266",9.3,17,16.45,10
"6267",7.9,15,16.45,10
"6268",10.4,9,14.55,11
"6269",11.4,15,15.65,12
"6270",11.7,13,13.35,15
"6271",12,11,13.95,14
"6272",12.3,13,13.55,14
"6273",11.5,12,14.05,13
"6274",8.5,10,17.75,11
"6275",6.8,6,22.45,7
"6276",3.4,351,24.15,6
"6277",3.3,250,25.05,5
"6278",7.8,230,24.15,7
"6279",7.6,217,23.85,6
"6280",8.6,208,23.15,6
"6281",7,216,22.25,6
"6282",6.2,214,21.35,7
"6283",4.2,224,20.15,8
"6284",1.3,295,16.95,12
"6285",0.4,84,16.95,12
"6286",3.8,38,17.45,11
"6287",7,13,16.25,11
"6288",7.9,9,13.15,15
"6289",10.7,8,12.45,13
"6290",9.8,19,14.45,12
"6291",11.3,17,14.15,14
"6292",8.6,3,14.25,14
"6293",8.3,7,15.25,13
"6294",9.7,16,15.05,11
"6295",10.7,20,16.75,10
"6296",11.5,26,15.35,10
"6297",10.7,31,15.55,9
"6298",7.9,27,20.35,7
"6299",10.5,18,23.65,4
"6300",8.7,14,25.15,5
"6301",7.1,12,25.95,4
"6302",6,282,26.35,4
"6303",10.7,235,22.75,7
"6304",9.6,227,21.45,7
"6305",7.3,214,20.45,7
"6306",4.2,215,20.35,7
"6307",3.9,220,19.55,8
"6308",1.6,298,17.15,9
"6309",1.6,31,17.45,9
"6310",4.6,356,16.25,9
"6311",5.8,358,15.55,10
"6312",10.8,12,13.45,16
"6313",11.7,17,15.35,15
"6314",9.9,18,18.15,12
"6315",3.7,350,16.75,12
"6316",1,328,16.95,12
"6317",2.1,15,15.25,14
"6318",6.1,23,13.05,13
"6319",7.3,19,15.35,12
"6320",11.8,13,13.25,13
"6321",10.5,6,12.85,15
"6322",8.8,12,18.15,12
"6323",3.9,14,22.45,8
"6324",3.8,209,21.75,8
"6325",4.2,219,23.35,7
"6326",8.5,226,24.35,7
"6327",6.4,225,23.65,8
"6328",7.6,227,23.35,8
"6329",8.4,228,21.75,9
