"","viento","direccion","temperatura","humedad"
"5705",10.8,290,18.55,4
"5706",10.1,301,17.85,5
"5707",5.9,238,15.25,6
"5708",2.4,45,12.25,8
"5709",5.7,90,8.35,8
"5710",6.4,88,5.15,7
"5711",10,73,3.15,7
"5712",11.3,78,1.05,8
"5713",12.4,84,0.75,9
"5714",12,83,3.05,8
"5715",13,73,3.05,7
"5716",13,79,0.15,7
"5717",16.8,83,-1.35,9
"5718",16.5,75,-0.45,9
"5719",15.8,82,-0.85,10
"5720",14.8,81,0.05,10
"5721",12.5,81,3.65,8
"5722",11.9,72,5.85,7
"5723",10.5,66,13.35,4
"5724",4.5,65,16.65,5
"5725",5.4,326,18.15,4
"5726",6.4,301,18.45,4
"5727",7.3,309,18.95,4
"5728",7,312,19.05,5
"5729",7.2,293,18.55,5
"5730",6.6,292,18.05,5
"5731",5.5,296,16.95,5
"5732",1.7,11,13.75,5
"5733",1,272,11.45,7
"5734",3.3,122,7.95,7
"5735",8.9,86,6.55,7
"5736",11.4,88,6.05,7
"5737",11.6,88,3.05,8
"5738",14.2,82,4.45,8
"5739",14.2,35,5.45,7
"5740",13.2,77,2.05,9
"5741",12.2,81,2.55,8
"5742",12.2,90,4.85,10
"5743",13.8,86,5.45,8
"5744",13.5,55,4.45,9
"5745",14.5,36,5.55,9
"5746",11.3,88,8.05,7
"5747",6.9,89,15.25,5
"5748",3.6,80,18.45,4
"5749",4.3,300,19.65,5
"5750",4.4,278,20.05,5
"5751",5.5,281,19.85,5
"5752",6,293,20.45,4
"5753",6.1,303,20.35,4
"5754",5,293,19.95,3
"5755",4.4,283,18.75,4
"5756",1.3,319,15.75,4
"5757",3.7,75,12.45,4
"5758",7,77,8.75,6
"5759",9.6,82,7.65,6
"5760",10.9,86,7.15,6
"5761",13.6,76,5.35,6
"5762",15.3,78,3.75,6
"5763",15.4,84,4.05,6
"5764",15.5,83,3.35,7
"5765",14.7,74,4.65,7
"5766",14,82,4.65,7
"5767",13.5,69,5.05,7
"5768",14.9,61,4.85,7
"5769",15.6,52,3.85,7
"5770",9.9,70,9.45,6
"5771",9.6,58,17.95,4
"5772",7.6,58,20.25,3
"5773",4.1,79,21.95,2
"5774",5.2,271,22.95,3
"5775",8.5,274,22.75,2
"5776",7.7,271,22.15,3
"5777",6.3,292,21.55,3
"5778",6,259,21.35,3
"5779",5.2,247,19.55,5
"5780",1.2,217,16.25,6
"5781",5.5,84,9.15,6
"5782",8.2,91,7.15,6
"5783",12.3,76,7.75,7
"5784",13.2,82,5.15,6
"5785",14.8,83,5.95,6
"5786",13.9,83,4.35,7
"5787",15,83,4.65,7
"5788",13.1,54,8.75,6
"5789",13.5,39,8.25,6
"5790",13.3,26,5.15,6
"5791",15.2,27,6.85,6
"5792",15.9,33,6.55,7
"5793",12.4,86,5.75,7
"5794",11.7,75,9.25,6
"5795",8.5,58,18.35,4
"5796",7.7,61,21.15,4
"5797",2.1,89,23.05,3
"5798",3.5,255,23.25,4
"5799",6.6,299,23.45,5
"5800",6.8,285,23.35,5
"5801",6.8,283,22.95,4
"5802",6.6,277,22.55,4
"5803",3.6,252,21.35,4
"5804",1.2,27,17.45,7
"5805",3.9,93,10.85,5
"5806",6.3,86,8.55,6
"5807",7,92,10.25,6
"5808",12,79,8.25,6
"5809",12.9,86,8.45,7
"5810",12.9,81,6.55,8
"5811",14.2,77,6.75,8
"5812",13.6,73,7.75,9
"5813",14.8,72,8.35,9
"5814",15.5,67,10.85,9
"5815",15.3,53,9.15,11
"5816",14.2,69,7.35,13
"5817",15.2,46,9.25,13
"5818",10.9,68,13.95,9
"5819",8.9,71,18.85,7
"5820",4.6,60,21.85,8
"5821",2.6,328,23.15,9
"5822",4.4,228,22.95,9
"5823",6.4,249,23.15,8
"5824",4.4,277,23.15,7
"5825",4.9,272,23.25,7
"5826",5.9,277,22.85,6
"5827",5.3,253,21.75,5
"5828",3.2,281,19.25,6
"5829",2,71,14.45,9
"5830",5,97,9.35,10
"5831",5.5,86,11.75,8
"5832",11.1,82,8.45,11
"5833",14.2,79,5.05,11
"5834",11.8,76,6.55,11
"5835",13,50,5.15,12
"5836",13,46,5.15,13
"5837",15.2,46,4.65,14
"5838",14.2,61,7.75,14
"5839",15.6,60,7.15,14
"5840",14.2,65,7.35,14
"5841",14,59,7.75,15
"5842",12.6,69,11.65,11
"5843",8.2,74,18.35,9
"5844",3.3,60,21.55,7
"5845",2.1,121,22.95,6
"5846",3.2,262,23.75,6
"5847",7.2,243,23.95,6
"5848",8.8,253,23.65,6
"5849",7.3,252,23.55,6
"5850",7.9,246,22.85,6
"5851",8.1,267,21.25,7
"5852",4.5,258,18.15,9
"5853",3.5,67,13.85,12
"5854",3.1,105,15.15,8
"5855",8.6,75,10.15,12
"5856",10.5,74,8.45,11
"5857",11.7,82,9.15,11
"5858",12.8,85,7.95,11
"5859",15.1,75,6.05,12
"5860",11.5,78,10.25,11
"5861",12.5,70,7.55,12
"5862",13,88,3.05,14
"5863",12.6,90,6.85,13
"5864",13.9,89,7.55,11
"5865",16.6,76,2.55,14
"5866",13.7,75,11.15,10
"5867",10.8,76,18.95,7
"5868",7.5,62,22.05,5
"5869",2,45,24.95,4
"5870",3.2,311,25.05,4
"5871",6.1,281,24.75,5
"5872",6.8,248,25.05,5
"5873",7.6,271,24.75,5
"5874",8.8,247,23.25,6
"5875",6,277,20.35,9
"5876",1.6,213,16.85,16
"5877",3.1,129,15.95,15
"5878",6.2,82,10.75,12
"5879",8.7,78,9.55,10
"5880",11.7,79,7.15,14
"5881",12.1,79,7.15,13
"5882",13.9,83,6.25,13
"5883",12.6,83,5.65,13
"5884",13.4,58,5.95,13
"5885",13.8,42,5.35,13
"5886",11.4,79,6.45,13
"5887",14.7,74,6.05,12
"5888",15,82,4.45,14
"5889",15,49,7.05,12
"5890",12.6,43,13.15,9
"5891",8.9,66,21.05,6
"5892",4.6,136,24.85,5
"5893",7.4,263,24.75,5
"5894",7.2,253,24.95,5
"5895",7.7,263,25.35,5
"5896",7.9,259,25.55,5
"5897",7.9,253,25.45,5
"5898",10.1,255,23.55,6
"5899",7,278,19.45,16
"5900",1.5,273,16.75,20
"5901",3.6,95,14.95,18
"5902",6.2,77,13.25,16
"5903",4.8,72,15.45,11
"5904",11.4,81,8.75,15
"5905",10.8,91,10.35,14
"5906",7.1,87,9.65,16
"5907",11.4,78,11.95,15
"5908",11.1,88,8.95,12
"5909",12.7,85,9.45,11
"5910",14.5,80,8.55,11
"5911",15,69,8.25,11
"5912",12.6,54,8.85,11
"5913",14.8,46,9.35,11
"5914",11.4,70,17.25,7
"5915",11.2,51,22.05,5
"5916",5.9,64,24.95,4
"5917",7.1,278,22.35,6
"5918",6.8,270,22.15,6
"5919",7,281,22.65,6
"5920",8.9,280,23.05,7
"5921",8.8,261,22.55,6
"5922",8.3,266,21.55,7
"5923",6.4,246,19.55,7
"5924",4,267,16.95,10
"5925",2.7,243,15.15,17
"5926",2.8,97,12.25,19
"5927",6.9,84,7.15,21
"5928",10.4,72,6.35,19
"5929",12.9,72,5.95,20
"5930",12.8,83,3.65,22
"5931",12.1,85,4.15,20
"5932",11.5,78,5.45,19
"5933",10.4,80,5.45,19
"5934",10,82,4.85,19
"5935",8.3,81,2.35,21
"5936",9.7,87,3.15,18
"5937",9.3,81,4.95,16
"5938",7.5,86,9.85,14
"5939",1.3,105,16.65,14
"5940",2,307,18.55,14
"5941",6.8,273,17.95,15
"5942",6.5,280,17.45,16
"5943",6.2,277,17.65,15
"5944",7.5,278,17.85,15
"5945",7.2,271,17.35,16
"5946",6.4,285,16.85,17
"5947",4.6,286,15.95,18
"5948",2.9,229,14.05,19
"5949",3.6,179,13.25,20
"5950",4.1,109,11.35,21
"5951",5.5,88,6.35,26
"5952",9.1,82,4.95,27
"5953",10.8,85,5.65,26
"5954",10.2,72,4.05,28
"5955",11.2,79,5.35,26
"5956",11.4,86,4.55,27
"5957",10,79,2.15,30
"5958",7.7,85,1.75,32
"5959",11,89,1.45,32
"5960",12.1,74,-0.45,36
"5961",12,76,1.75,32
"5962",10.8,75,9.05,23
"5963",3.4,82,14.45,19
"5964",1.9,259,16.95,18
"5965",5.5,260,17.25,18
"5966",5.1,270,17.45,18
"5967",6.1,262,17.65,18
"5968",6.4,276,17.95,16
"5969",6.6,276,17.65,13
"5970",6,288,17.15,14
"5971",4.5,281,16.15,14
"5972",2.6,244,13.55,16
"5973",2.9,131,10.25,21
"5974",3.6,77,8.05,21
"5975",8.9,84,7.55,20
"5976",12.1,72,4.15,22
"5977",13.3,76,5.35,20
"5978",13.6,81,3.15,22
"5979",13.1,69,5.15,22
"5980",13.4,76,1.85,24
"5981",14.8,80,1.35,26
"5982",12.6,74,1.75,25
"5983",12.2,75,2.25,26
"5984",13.3,85,4.15,25
"5985",11.4,83,6.45,23
"5986",11.6,74,10.75,19
"5987",7.3,61,16.65,14
"5988",2.9,356,19.05,12
"5989",5.5,258,19.45,12
"5990",6.4,269,19.15,13
"5991",5.9,282,19.65,12
"5992",5.3,260,19.85,11
"5993",5.4,281,19.75,12
"5994",4.2,265,19.75,11
"5995",4.8,274,18.65,12
"5996",2.1,182,16.45,13
"5997",1.3,9,12.75,19
"5998",4.6,83,9.05,17
"5999",6.2,86,9.55,16
"6000",6.9,66,8.25,17
"6001",9,85,8.85,16
"6002",8.9,82,6.95,17
"6003",11.3,77,7.85,17
"6004",13,83,8.85,16
"6005",8.8,89,8.05,17
"6006",7.9,69,10.05,16
"6007",6,97,12.05,14
"6008",7.4,78,11.15,15
"6009",6.4,86,11.35,15
"6010",8,79,14.55,13
"6011",11.5,64,17.05,11
"6012",5.8,273,18.05,11
"6013",4,257,18.45,10
"6014",6,281,20.15,11
"6015",6.3,238,19.25,11
"6016",7.1,277,18.45,12
"6017",5.1,264,18.15,13
"6018",2.1,178,18.25,13
"6019",4.5,265,17.35,13
"6020",5.2,256,15.45,18
"6021",1.8,285,12.75,24
"6022",2,88,12.15,23
"6023",5,73,11.85,23
"6024",5.9,93,11.25,19
"6025",10.2,84,11.65,25
"6026",7.9,78,12.65,37
"6027",4.4,97,12.25,37
"6028",3.5,61,10.95,39
"6029",1.4,102,12.15,32
"6030",2.1,124,10.85,31
"6031",1.8,106,7.75,36
"6032",5.6,84,6.85,41
"6033",6.5,90,7.45,41
"6034",8.1,73,11.85,30
"6035",4.6,58,16.55,21
"6036",4,310,18.55,15
"6037",5,312,19.25,15
"6038",6.7,280,19.55,17
"6039",6.7,295,20.05,17
"6040",8.4,298,19.85,18
"6041",7.6,289,19.35,17
"6042",7.8,301,19.15,17
"6043",6.1,306,18.35,17
"6044",2.8,342,16.15,18
"6045",2.4,90,14.65,17
"6046",3.2,68,11.35,22
"6047",6,85,11.65,25
"6048",4.5,118,9.45,28
"6049",9.6,73,7.95,32
"6050",8.8,91,6.85,35
"6051",12.6,82,7.45,35
"6052",12.7,82,6.65,38
"6053",10.3,91,6.25,42
"6054",10.1,82,9.65,36
"6055",11.1,78,3.95,46
"6056",11.5,90,4.15,46
"6057",12.7,77,4.95,42
"6058",11.5,68,12.85,28
"6059",11,74,16.05,22
"6060",6.3,45,18.75,18
"6061",4.2,348,20.15,13
"6062",5.8,319,20.35,16
"6063",5.8,263,20.55,19
"6064",6.3,290,20.65,19
"6065",7.7,287,20.55,18
"6066",6.9,309,20.45,16
"6067",7.3,291,19.65,17
"6068",7.5,231,16.55,23
"6069",3.3,167,15.35,24
"6070",5.8,71,10.65,28
"6071",4.9,79,9.05,31
"6072",10.5,78,8.95,31
"6073",11,84,9.15,30
"6074",11,88,8.25,31
"6075",12.9,77,7.85,32
"6076",13.3,79,7.45,31
"6077",11.6,78,7.05,32
"6078",10.9,79,4.55,36
"6079",14.3,76,3.25,36
"6080",11.8,87,3.15,37
"6081",13.1,82,3.95,35
"6082",11.8,72,11.45,25
"6083",9.8,74,17.05,17
"6084",5.6,61,19.55,14
"6085",3.2,343,20.65,14
"6086",5.4,262,20.85,14
"6087",5.8,279,21.15,12
"6088",6.5,293,21.15,11
"6089",6.7,274,21.05,11
"6090",5.5,279,20.85,12
"6091",4.9,294,20.15,13
"6092",6.2,252,16.35,23
"6093",2.9,68,14.05,25
"6094",5.9,83,10.55,27
"6095",5.3,80,7.65,28
"6096",9,83,8.95,27
"6097",11.4,82,7.55,29
"6098",12.7,78,6.05,25
"6099",12,85,6.15,27
"6100",14.8,80,2.75,31
"6101",11.8,84,2.15,32
"6102",14.7,82,1.65,33
"6103",15.9,83,2.15,32
"6104",15.3,82,4.25,30
"6105",13.2,87,6.95,26
"6106",11.6,78,11.55,20
"6107",9.9,73,17.05,14
"6108",5.2,83,19.45,12
"6109",3.9,257,21.15,10
"6110",4,242,21.35,10
"6111",5,259,21.45,10
"6112",6.1,313,21.85,10
"6113",4.3,282,21.95,9
"6114",5.4,293,21.45,10
"6115",4.4,291,20.75,10
"6116",4.9,250,17.15,18
"6117",1.4,41,13.65,21
"6118",5.7,85,10.55,23
"6119",4.7,94,9.25,21
"6120",9.7,73,8.35,23
"6121",12.9,75,5.05,21
"6122",12.2,82,5.75,23
"6123",11.7,90,5.95,22
"6124",14.3,80,4.15,24
"6125",15.2,83,4.35,25
"6126",16.6,82,3.35,26
"6127",14.9,87,5.85,24
"6128",14.4,86,5.55,23
"6129",12.4,87,5.45,23
"6130",12.2,75,12.25,17
"6131",8.8,61,18.85,12
"6132",5.5,64,20.75,10
"6133",2.1,171,22.65,8
"6134",5.3,282,22.75,9
"6135",6.6,285,22.95,9
"6136",5.7,285,23.05,9
"6137",6.4,276,22.65,9
"6138",6.5,286,22.35,10
"6139",8.8,244,20.65,12
"6140",3.8,249,16.55,17
"6141",2.9,64,13.45,18
"6142",6.1,83,11.95,22
"6143",9.2,87,9.05,22
"6144",10.3,74,7.25,22
"6145",12,83,6.85,23
"6146",11.8,80,6.15,23
"6147",11.5,75,6.45,23
"6148",11.4,83,7.05,23
"6149",13,77,6.85,23
"6150",11.9,81,6.45,24
"6151",13.2,86,6.55,24
"6152",12.4,83,5.15,27
"6153",11.2,85,8.75,23
"6154",10.5,75,10.75,20
"6155",5,83,18.15,15
"6156",5,287,19.85,16
"6157",5.4,288,20.25,14
"6158",7.9,306,20.95,14
"6159",10.7,293,20.85,12
"6160",9.8,296,20.35,9
"6161",8,302,20.15,5
"6162",6.9,299,19.35,7
"6163",6.7,250,17.35,15
"6164",2.7,229,15.75,19
"6165",3.4,75,13.25,21
"6166",4.5,95,8.45,21
"6167",8.5,86,7.35,21
"6168",12.1,75,6.65,23
"6169",11.1,85,8.35,20
"6170",11.6,76,4.65,21
"6171",9.9,77,3.25,23
"6172",9.8,70,3.85,21
"6173",12.8,82,2.95,21
"6174",14.7,86,2.65,21
"6175",14.8,82,3.85,21
"6176",14.2,82,4.25,22
"6177",14.7,78,5.95,20
"6178",7.9,93,12.35,16
"6179",8.2,60,18.05,13
"6180",8,65,19.95,12
"6181",3.7,315,21.55,9
"6182",3.7,305,22.35,9
"6183",4.5,303,22.65,8
"6184",6.3,312,22.25,10
"6185",7.1,311,22.45,9
"6186",6.8,288,21.85,8
"6187",6.3,283,21.15,9
"6188",5,237,17.95,13
"6189",3.8,77,14.75,13
"6190",6.5,90,11.55,13
"6191",7.5,87,9.85,16
"6192",10.8,81,9.05,15
"6193",11.1,83,9.85,14
"6194",13.1,78,6.45,15
"6195",13.3,80,5.55,16
"6196",12.5,73,5.65,17
"6197",12.3,87,8.45,17
"6198",13.9,78,7.15,17
"6199",13.1,85,7.25,18
"6200",12.6,85,7.15,18
"6201",13.6,77,8.55,18
"6202",10.1,86,13.35,15
"6203",8.2,65,19.15,11
"6204",3.2,79,21.25,10
"6205",3.5,330,22.45,8
"6206",5.3,318,23.25,8
"6207",5.4,293,23.05,7
"6208",5.9,282,23.05,6
"6209",6.5,278,23.25,7
"6210",6.7,266,22.85,8
"6211",8.1,252,21.35,9
"6212",4.2,256,17.95,14
"6213",2.7,19,15.35,17
"6214",4.7,91,12.75,17
"6215",10.8,85,10.05,17
"6216",12.3,72,7.35,17
"6217",13.6,75,7.45,16
"6218",13.9,81,6.95,16
"6219",14.8,79,8.15,15
"6220",13.9,72,4.15,17
"6221",14.1,78,7.65,15
"6222",15.2,79,7.05,15
"6223",14.9,80,4.65,17
"6224",12.9,82,6.25,16
"6225",14.5,86,6.05,17
"6226",11,74,13.25,12
"6227",8.4,47,19.85,9
"6228",5.9,57,22.45,6
"6229",5,60,23.35,4
"6230",3,356,24.25,3
"6231",4.5,246,24.25,4
"6232",4.8,255,24.55,4
"6233",6.1,286,24.65,3
"6234",6.3,293,24.25,3
"6235",6.5,291,23.25,4
"6236",5.4,272,18.65,13
"6237",3.5,59,15.25,13
"6238",3.3,102,13.05,15
"6239",10.8,80,9.85,16
"6240",11,77,8.15,15
"6241",12.7,87,7.85,14
"6242",14.5,86,9.35,11
"6243",13.9,83,9.85,11
"6244",12.7,84,4.65,14
"6245",13.8,83,8.25,11
"6246",10.5,91,6.55,13
"6247",12,87,9.05,15
"6248",11.9,81,8.65,16
"6249",13.5,81,9.05,16
"6250",13.1,61,18.35,12
"6251",11.1,56,19.85,13
"6252",8.8,58,21.85,12
"6253",4.5,279,24.05,10
"6254",8.9,271,23.85,9
"6255",8.3,284,23.45,10
"6256",8.9,284,23.85,10
"6257",7.9,292,23.65,9
"6258",11.4,242,21.85,11
"6259",7.8,249,19.95,11
"6260",3.1,272,17.45,14
"6261",0.9,321,15.05,15
"6262",3.6,143,14.25,16
"6263",4.9,81,10.75,17
"6264",8.3,88,8.95,19
"6265",9.4,72,6.95,22
"6266",12.6,84,8.25,19
"6267",13,82,6.45,19
"6268",13.4,87,7.05,20
"6269",10.8,91,7.55,19
"6270",15.7,84,5.25,20
"6271",14.3,82,7.25,18
"6272",13.7,85,6.55,19
"6273",6.5,96,9.05,17
"6274",10,89,13.25,14
"6275",5.8,60,19.45,11
"6276",5.1,262,20.85,11
"6277",6,272,19.95,11
"6278",5.5,266,20.95,11
"6279",6,280,21.55,11
"6280",6.5,274,21.75,11
"6281",7.2,286,21.45,10
"6282",7.3,288,21.15,10
"6283",6.5,294,20.45,10
"6284",4.6,267,16.75,16
"6285",3.6,74,13.85,19
"6286",3.5,94,10.85,19
"6287",11.2,81,9.35,20
"6288",11.4,78,7.55,20
"6289",12,75,9.05,18
"6290",13.9,82,8.75,17
"6291",12.8,75,6.95,18
"6292",16,83,6.75,17
"6293",16.2,82,4.85,18
"6294",15,79,7.55,16
"6295",14.2,83,5.95,17
"6296",14.1,77,8.55,15
"6297",14.1,79,9.35,14
"6298",10.5,84,15.05,12
"6299",8.1,69,19.85,9
"6300",2.6,91,22.85,6
"6301",4.1,240,23.25,6
"6302",6.2,258,23.55,6
"6303",4.6,248,23.65,6
"6304",6.8,259,23.65,7
"6305",5.4,281,23.55,7
"6306",9.8,254,21.35,12
"6307",7.7,259,18.65,17
"6308",1.6,267,15.95,19
"6309",3.4,80,13.55,21
"6310",3.7,111,11.85,20
"6311",10.7,73,9.05,25
"6312",10.8,87,7.65,24
"6313",11.9,75,5.55,21
"6314",11.6,75,6.95,21
"6315",8.5,56,5.95,20
"6316",9.6,65,5.85,22
"6317",11,76,5.75,20
"6318",8.9,75,10.05,16
"6319",10.9,85,8.85,17
"6320",11.5,86,9.55,16
"6321",8.7,91,10.85,15
"6322",9.4,69,17.55,11
"6323",7.8,52,21.25,8
"6324",6,259,22.55,10
"6325",5.5,265,21.85,11
"6326",7.2,267,22.15,10
"6327",6.3,281,21.75,12
"6328",8.5,281,21.65,11
"6329",7.2,269,21.05,12
"6330",4.9,265,21.35,11
"6331",8.5,256,19.65,14
"6332",5.8,269,15.65,20
"6333",1.2,345,13.75,21
"6334",3.2,95,11.25,22
"6335",8.8,80,9.35,24
"6336",9.8,72,7.95,24
"6337",8.8,90,6.15,26
"6338",9.4,73,5.95,25
"6339",8.6,74,5.85,25
"6340",8.7,80,5.85,23
"6341",11.5,78,5.95,24
"6342",11.7,82,5.45,24
"6343",12.5,76,5.15,24
"6344",12,75,5.15,25
"6345",12.8,76,5.35,24
"6346",11.1,71,12.15,17
"6347",6.5,53,16.85,14
"6348",4.8,281,18.85,13
"6349",7.1,306,20.25,13
"6350",7.9,291,19.95,13
"6351",7.7,302,20.05,14
"6352",7,302,20.25,15
"6353",9.2,310,20.35,14
"6354",10.2,303,19.65,16
"6355",10.1,281,18.55,18
"6356",5.2,263,13.45,33
"6357",1.6,326,11.15,37
"6358",6.8,79,9.45,40
"6359",6.4,73,8.65,35
"6360",7.7,76,6.65,39
"6361",7.5,80,7.35,39
"6362",7.6,78,6.15,34
"6363",10.7,80,6.25,33
"6364",10.8,89,5.55,35
"6365",12.9,80,4.25,37
"6366",10.4,78,4.95,37
"6367",10.3,85,5.25,36
"6368",12.9,81,2.75,40
"6369",7.5,92,4.65,36
"6370",6.5,76,11.85,24
"6371",2.5,22,17.05,21
"6372",7.7,309,18.05,15
"6373",9.7,316,19.05,14
"6374",9.8,304,19.45,12
"6375",9.7,294,19.95,12
"6376",11.3,295,19.95,9
"6377",9.9,285,19.35,7
"6378",8.5,284,19.35,6
"6379",6.5,286,18.65,6
"6380",5.6,257,14.35,22
"6381",2.7,48,10.65,24
"6382",2.9,101,8.65,25
"6383",9.2,80,7.45,25
"6384",11,84,4.95,24
"6385",8.2,76,5.95,24
"6386",8.2,78,6.05,24
"6387",11.1,83,4.35,22
"6388",11.4,81,3.75,21
"6389",10.5,82,4.45,20
"6390",12.7,81,2.05,22
"6391",13.3,80,0.05,26
"6392",12.9,84,0.05,26
"6393",12.7,81,2.15,25
"6394",8.4,84,10.65,18
"6395",7.2,65,15.35,12
"6396",5.1,327,18.05,6
"6397",6.8,297,18.75,7
"6398",8,306,18.95,7
"6399",8.2,278,19.15,7
"6400",8.4,300,19.35,7
"6401",7.9,305,19.15,7
"6402",8.1,277,18.95,5
"6403",8.6,244,16.95,12
"6404",2.9,282,14.25,13
"6405",3.4,68,12.15,14
"6406",2.8,93,7.75,16
"6407",9.6,82,5.35,19
"6408",10.2,75,4.85,19
"6409",12.2,73,5.85,18
"6410",11.8,72,2.15,19
"6411",12.6,85,2.15,19
"6412",13.7,82,1.15,20
"6413",13,86,2.95,20
"6414",15.2,78,1.85,20
"6415",14.8,76,1.25,21
"6416",14,71,4.05,20
"6417",14,51,2.75,20
"6418",10.7,67,10.65,14
"6419",8.6,67,16.05,9
"6420",2.7,110,18.25,6
"6421",4.4,307,19.85,5
"6422",6.9,294,19.95,5
"6423",6.3,278,19.75,5
"6424",8.2,296,19.95,5
"6425",7.1,296,19.75,4
"6426",7,297,19.35,5
"6427",6.4,287,18.65,5
"6428",5,255,14.75,17
"6429",1.4,43,12.15,21
"6430",3.7,93,9.95,20
"6431",7.1,86,5.95,19
"6432",11.7,82,4.25,19
"6433",12.2,86,4.15,14
"6434",11.4,93,2.15,13
"6435",11.6,90,1.75,12
"6436",16.1,75,0.25,14
"6437",14.2,70,-0.65,13
"6438",12.4,49,-1.25,13
"6439",10.8,45,-1.25,11
"6440",9.6,79,-0.25,9
"6441",10.4,65,2.35,7
"6442",8.9,72,12.65,5
"6443",4.6,39,17.55,3
"6444",8.4,310,18.45,3
"6445",8.6,309,18.95,5
"6446",9.9,309,18.75,6
"6447",11.3,298,18.75,5
"6448",12.7,288,18.75,6
"6449",11.1,288,19.55,8
"6450",10.5,276,18.95,10
"6451",9.1,279,18.35,9
"6452",5.3,241,15.45,8
"6453",1.9,79,13.35,9
"6454",8.1,82,9.45,11
"6455",8.7,76,8.05,13
"6456",10.4,85,8.25,13
"6457",13.3,78,6.05,15
"6458",12.8,83,5.65,15
"6459",12.8,80,5.35,16
"6460",9.7,87,4.65,18
"6461",11.3,69,2.85,20
"6462",8,87,4.05,21
"6463",8.6,76,4.15,21
"6464",9.9,81,4.35,22
"6465",11.5,84,3.75,23
"6466",10.6,70,9.75,18
"6467",4.5,56,16.25,10
"6468",5.8,319,17.35,8
"6469",7.2,322,18.05,8
"6470",8.8,315,18.75,9
"6471",9.1,297,18.65,10
"6472",10.4,294,18.75,10
"6473",10.7,290,18.65,11
"6474",9.8,284,18.45,10
"6475",6.9,243,16.65,7
"6476",3.8,233,14.65,9
"6477",3.9,79,10.95,9
"6478",3.3,95,9.15,10
"6479",9.8,79,7.95,11
"6480",10.6,79,5.45,12
"6481",10,74,7.05,12
"6482",12.5,81,6.15,13
"6483",11.6,85,6.95,13
"6484",12.9,87,5.85,14
"6485",14.5,86,4.25,15
"6486",14.1,70,2.25,17
"6487",12.5,75,1.45,18
"6488",13.2,40,1.15,20
"6489",13,34,4.65,18
"6490",11.6,40,12.15,14
"6491",7.1,66,16.25,15
"6492",7.4,303,18.65,16
"6493",8.9,305,19.15,14
"6494",7.8,283,18.95,17
"6495",9.1,277,19.05,16
"6496",7.4,283,19.35,14
"6497",5.4,287,19.65,12
"6498",5.5,271,19.75,11
"6499",4.3,273,18.75,11
"6500",5.4,249,16.05,16
"6501",1.6,66,13.25,17
"6502",2.4,100,11.05,19
"6503",5.2,84,6.85,21
"6504",8.3,83,6.25,24
"6505",11,79,6.75,23
"6506",12,79,5.35,24
"6507",11.7,85,3.55,24
"6508",12,77,4.65,24
"6509",12.4,73,0.75,28
"6510",9.5,90,4.05,25
"6511",12.1,82,1.25,28
"6512",12.4,85,1.05,28
"6513",12.3,77,3.55,25
"6514",8.2,74,12.45,17
"6515",5,57,16.05,15
"6516",2.1,158,18.35,13
"6517",4.6,255,19.05,15
"6518",6.2,282,19.45,15
"6519",7.4,275,19.45,16
"6520",8.4,281,19.95,14
"6521",8.7,275,19.75,14
"6522",10.5,256,19.85,16
"6523",8.8,248,17.75,20
"6524",8.6,243,15.05,23
"6525",3.2,222,13.35,25
"6526",4.4,70,9.15,29
"6527",3.3,97,6.15,32
"6528",4.2,95,8.15,33
"6529",8.4,75,5.05,35
"6530",8,83,5.35,35
"6531",7.1,93,4.15,35
"6532",8.8,85,4.45,36
"6533",10.5,85,3.25,37
"6534",10.8,82,4.45,37
"6535",12,85,3.05,38
"6536",10.9,89,1.95,41
"6537",11.8,83,5.65,35
"6538",8.8,74,12.65,26
"6539",4.8,44,16.25,21
"6540",4.8,308,18.85,21
"6541",6.7,292,19.45,20
"6542",7.6,307,19.55,19
"6543",7.5,309,20.45,19
"6544",8.7,297,20.25,21
"6545",8.4,299,19.95,19
"6546",8.9,299,20.05,19
"6547",6.3,297,19.35,18
"6548",6,287,17.55,25
"6549",3.5,294,14.85,23
"6550",2,344,12.65,27
"6551",3.8,109,11.35,29
"6552",3.7,93,9.45,29
"6553",3.6,96,8.35,33
"6554",9.7,86,8.65,33
"6555",9.5,81,8.05,36
"6556",10.4,81,6.45,41
"6557",11.1,82,5.55,45
"6558",10.3,76,5.25,47
"6559",11.7,86,4.25,51
"6560",13.7,84,5.45,52
"6561",11,74,7.45,47
"6562",9.2,74,14.65,34
"6563",6.3,353,18.55,29
"6564",8.3,322,19.65,24
"6565",9.3,313,20.45,21
"6566",8.1,316,20.95,24
"6567",8.9,307,21.65,19
"6568",10.9,312,21.55,20
"6569",9.8,305,21.55,20
"6570",8.7,304,21.35,19
"6571",10.6,244,19.65,21
"6572",5.4,248,17.15,23
"6573",1,353,15.05,25
"6574",2.2,106,12.35,28
"6575",3.4,85,8.85,31
"6576",6,94,9.25,32
"6577",9.6,87,9.25,32
"6578",9,83,9.15,33
"6579",10.5,79,8.05,34
"6580",11.5,77,7.15,36
"6581",14.5,79,5.95,39
"6582",14,82,4.95,41
"6583",13.4,85,7.15,38
"6584",12.6,71,4.65,43
"6585",12.4,70,7.05,38
"6586",11.2,70,14.65,27
"6587",8.6,79,18.45,22
"6588",2.8,86,20.25,17
"6589",5,298,21.15,13
