"","viento","direccion","temperatura","humedad"
"5495",10.1,244,7.25,50
"5496",9.6,250,7.15,51
"5497",8.7,256,7.05,50
"5498",6.8,257,6.35,51
"5499",6.5,266,5.35,54
"5500",6,265,4.75,57
"5501",5.2,270,3.95,60
"5502",6,273,3.25,64
"5503",5.9,275,3.25,65
"5504",5.2,278,4.85,66
"5505",6.6,258,7.05,56
"5506",5.8,261,9.65,39
"5507",3.8,266,12.65,28
"5508",4.5,234,14.15,22
"5509",11,241,16.45,15
"5510",12.8,256,17.25,13
"5511",14.5,256,16.85,13
"5512",13.9,257,16.45,15
"5513",14.3,256,15.55,15
"5514",14.4,258,14.55,18
"5515",14.5,261,13.15,18
"5516",10.3,253,10.45,26
"5517",11.7,247,8.75,30
"5518",12.5,241,6.75,37
"5519",11.2,247,6.35,37
"5520",11.1,235,5.95,38
"5521",10.8,246,5.35,40
"5522",7.5,261,4.65,41
"5523",6.2,258,4.05,42
"5524",8.6,254,3.35,42
"5525",7.7,269,2.45,44
"5526",5.4,268,1.85,47
"5527",4,214,1.15,49
"5528",7.4,270,3.45,43
"5529",6.9,263,5.95,34
"5530",5.6,271,8.15,30
"5531",2.4,237,11.45,17
"5532",2.8,269,13.75,14
"5533",3.8,261,14.75,12
"5534",8.7,259,15.55,13
"5535",11.6,257,16.45,13
"5536",12.3,258,16.55,12
"5537",13.1,256,15.15,13
"5538",14.2,255,13.75,12
"5539",12.4,254,12.15,13
"5540",11.7,255,10.05,12
"5541",13.4,251,8.35,20
"5542",11.1,251,6.85,23
"5543",7.6,243,6.25,24
"5544",11,264,5.85,24
"5545",8.9,260,5.75,24
"5546",7.3,263,4.75,26
"5547",5.3,252,3.75,28
"5548",3,261,1.35,34
"5549",1.4,96,1.45,33
"5550",1.1,98,1.05,34
"5551",0.7,42,0.55,35
"5552",3,247,2.95,32
"5553",2,11,5.85,28
"5554",4.4,271,8.75,15
"5555",7.8,249,11.55,6
"5556",7.8,260,12.85,6
"5557",8.1,267,14.75,7
"5558",10.1,262,15.05,6
"5559",9.5,260,15.25,7
"5560",12.6,256,14.15,9
"5561",13.9,263,13.65,12
"5562",13.8,263,12.65,12
"5563",12,265,11.25,14
"5564",11.5,259,8.85,23
"5565",9.3,249,6.55,39
"5566",11,242,4.95,48
"5567",9.7,244,3.95,52
"5568",10,239,3.05,58
"5569",9.6,232,2.45,61
"5570",6.9,252,1.95,59
"5571",10.6,247,1.25,55
"5572",9.2,233,0.45,63
"5573",9.9,263,0.45,65
"5574",8.6,258,0.15,65
"5575",9.6,259,-0.55,66
"5576",9.8,252,1.15,67
"5577",10.3,237,2.65,67
"5578",10.2,239,4.35,57
"5579",10.7,230,6.05,43
"5580",11.6,242,8.15,23
"5581",11.6,233,9.65,21
"5582",12.6,250,10.75,22
"5583",12.8,258,10.65,20
"5584",13.7,264,10.35,23
"5585",16.3,273,10.55,26
"5586",16.3,272,9.35,30
"5587",13.9,286,7.35,36
"5588",13.9,290,5.95,41
"5589",12.5,273,4.25,62
"5590",15.2,256,2.65,66
"5591",15.6,265,2.25,68
"5592",10.8,245,1.45,69
"5593",8.3,257,0.85,69
"5594",4.7,286,1.85,69
"5595",4.9,303,0.85,68
"5596",8.9,251,-0.15,67
"5597",6.3,244,-1.15,67
"5598",6.6,288,-3.05,68
"5599",6.6,268,-2.25,67
"5600",5.9,277,-0.55,67
"5601",6.8,266,2.05,61
"5602",7.1,275,3.65,53
"5603",7.7,289,4.75,35
"5604",8.8,284,6.15,29
"5605",9,299,7.35,25
"5606",10.5,306,7.35,25
"5607",9.8,305,8.05,26
"5608",11.7,287,8.55,23
"5609",10.2,328,4.85,49
"5610",12.1,289,7.05,27
"5611",11,283,4.75,31
"5612",9.5,279,2.35,37
"5613",8.6,281,0.95,49
"5614",9.3,285,-0.15,55
"5615",9.3,293,-0.65,55
"5616",7.8,268,-1.75,61
"5617",8,271,-2.65,66
"5618",8,272,-2.95,66
"5619",9.4,272,-3.05,66
"5620",10.4,281,-2.35,54
"5621",8.5,263,-2.75,43
"5622",9,256,-3.85,45
"5623",6.2,278,-4.65,54
"5624",5.1,288,-2.25,41
"5625",3.1,308,0.85,29
"5626",6.3,269,3.45,20
"5627",5.2,281,4.85,15
"5628",6.9,273,6.65,10
"5629",8.3,288,8.45,8
"5630",9.3,294,8.95,9
"5631",10,294,9.55,9
"5632",11.7,285,8.55,13
"5633",9.3,291,8.15,22
"5634",8.7,302,7.05,30
"5635",7.6,327,1.45,60
"5636",5.3,299,1.95,66
"5637",6.6,269,2.25,66
"5638",5.2,273,1.15,66
"5639",3.9,326,-0.05,68
"5640",2.4,265,-0.75,70
"5641",2.4,228,-0.85,69
"5642",4.7,254,-1.95,71
"5643",5.8,247,-2.55,71
"5644",6.8,277,-2.25,73
"5645",4.7,284,-2.85,76
"5646",3.2,266,-3.45,78
"5647",3.4,281,-4.45,81
"5648",1.4,201,-4.75,82
"5649",0.8,119,-1.25,83
"5650",1.2,120,3.95,74
"5651",1.3,142,6.75,65
"5652",7.1,289,9.75,50
"5653",10.3,273,11.15,7
"5654",11.7,272,12.45,8
"5655",14.8,287,12.65,8
"5656",18.1,293,11.45,9
"5657",17.1,284,11.05,10
"5658",14.2,293,12.05,11
"5659",12.1,259,10.55,19
"5660",11.7,232,7.55,22
"5661",10.3,249,5.35,38
"5662",6.2,240,4.25,45
"5663",7.8,245,3.25,53
"5664",6.2,276,2.35,50
"5665",5.3,277,0.35,62
"5666",1.6,26,-0.15,63
"5667",1.6,237,-2.25,62
"5668",2.9,204,-4.45,65
"5669",1.7,231,-4.25,63
"5670",2.1,213,-5.05,58
"5671",1.7,241,-6.35,61
"5672",1,194,-3.95,68
"5673",1.2,55,0.85,48
"5674",1.4,49,7.85,28
"5675",2,56,10.65,19
"5676",2.3,74,13.65,14
"5677",6.1,250,14.75,8
"5678",9.7,232,15.75,12
"5679",12.7,248,16.25,12
"5680",15.3,244,15.95,15
"5681",15.1,250,14.65,15
"5682",13.1,255,14.05,14
"5683",13,246,12.15,17
"5684",11.7,253,9.25,17
"5685",11.1,245,7.35,18
"5686",9.8,256,6.65,26
"5687",7,253,5.45,32
"5688",6,258,4.75,36
"5689",4.7,264,3.35,36
"5690",5.5,271,3.85,34
"5691",1.9,254,3.25,30
"5692",1,349,1.45,35
"5693",1.3,301,1.55,39
"5694",1.4,229,-1.05,42
"5695",1.6,209,-1.35,38
"5696",1.1,222,-0.05,41
"5697",0.4,123,7.15,26
"5698",3.1,61,9.25,24
"5699",5.2,49,12.35,26
"5700",5.6,58,14.85,23
"5701",4.7,57,16.05,18
"5702",6.6,46,18.15,16
"5703",6.6,133,15.05,20
"5704",6.1,45,15.35,20
"5705",9.2,255,16.55,20
"5706",11.1,260,16.25,16
"5707",10.6,253,14.55,18
"5708",9.3,248,11.75,23
"5709",7.8,27,8.85,51
"5710",4.1,184,6.95,58
"5711",4.9,243,6.55,43
"5712",5.4,251,5.65,42
"5713",6.5,268,5.55,42
"5714",7.3,275,4.95,42
"5715",7,272,5.45,39
"5716",2,281,3.05,47
"5717",7.1,276,4.15,42
"5718",6.1,268,4.25,40
"5719",5.3,273,3.55,43
"5720",1.6,17,4.75,41
"5721",2.8,243,8.95,33
"5722",3,255,11.85,22
"5723",3.5,194,13.55,19
"5724",3.5,239,14.85,16
"5725",7.4,251,16.45,12
"5726",10.3,249,16.55,10
"5727",13.1,260,17.25,9
"5728",13.1,260,17.35,8
"5729",12.5,256,16.55,7
"5730",13.7,259,15.65,8
"5731",12.5,260,14.05,12
"5732",13.1,261,11.65,17
"5733",12.1,263,9.95,16
"5734",10.1,256,8.65,17
"5735",9.5,229,7.65,18
"5736",9.2,235,6.85,18
"5737",8.4,238,6.45,17
"5738",7.7,260,5.65,18
"5739",7.2,259,4.65,19
"5740",6.9,256,4.25,20
"5741",8.1,266,3.45,21
"5742",7.1,265,4.75,19
"5743",7.7,271,3.85,21
"5744",6.5,268,5.45,19
"5745",5.8,279,8.85,14
"5746",6.3,257,11.05,11
"5747",5.9,240,12.45,9
"5748",4.6,233,14.05,9
"5749",6,232,15.35,6
"5750",9.4,237,16.75,5
"5751",13.1,242,17.45,7
"5752",14.1,245,17.05,6
"5753",13.5,243,16.45,5
"5754",12.9,256,15.35,6
"5755",13.9,255,13.65,7
"5756",12.7,256,11.05,12
"5757",13.3,250,9.05,21
"5758",11.2,237,7.55,22
"5759",10.7,243,6.85,22
"5760",6,256,6.25,21
"5761",9.5,263,5.65,22
"5762",6.3,274,5.25,20
"5763",7.4,262,4.25,23
"5764",1.2,266,2.45,25
"5765",6.1,282,1.85,26
"5766",2.6,275,-0.35,31
"5767",3.4,245,0.35,28
"5768",1.7,333,4.55,23
"5769",1.3,156,4.55,23
"5770",2.1,42,9.25,17
"5771",2.1,86,13.55,14
"5772",4.5,193,14.85,16
"5773",9.5,266,16.25,18
"5774",9.4,291,16.85,18
"5775",9.6,286,16.35,19
"5776",12.4,278,15.95,16
"5777",12.4,280,14.85,15
"5778",13.3,262,13.65,16
"5779",14.6,258,11.35,27
"5780",12.1,258,8.75,33
"5781",10.4,240,7.35,39
"5782",12.4,249,6.25,49
"5783",10,235,5.25,49
"5784",11.8,250,5.15,42
"5785",9.9,260,4.65,45
"5786",6.7,270,3.45,47
"5787",1.7,95,2.45,50
"5788",2.4,244,0.85,52
"5789",2.7,245,1.95,50
"5790",1.4,216,0.35,53
"5791",1.9,16,0.45,49
"5792",0.1,246,1.05,55
"5793",0.8,81,5.65,40
"5794",1.4,58,11.25,24
"5795",7.8,240,11.35,24
"5796",6,252,12.45,23
"5797",10.2,238,13.55,22
"5798",11.3,252,14.35,21
"5799",13.3,250,14.35,24
"5800",12.9,248,14.05,23
"5801",11.8,268,14.25,20
"5802",15.7,258,12.15,25
"5803",10.9,254,7.85,54
"5804",12.1,258,7.85,47
"5805",10.4,252,6.45,62
"5806",11.8,229,5.15,66
"5807",8.2,233,4.25,68
"5808",10.7,257,3.95,69
"5809",9.1,270,3.15,71
"5810",9,270,2.85,78
"5811",8.3,251,3.35,81
"5812",6.2,258,3.15,83
"5813",4.8,288,2.35,84
"5814",6.5,276,1.75,85
"5815",7,271,1.55,85
"5816",4.5,296,2.45,86
"5817",2,266,5.15,83
"5818",4.7,259,8.05,77
"5819",4.9,256,9.55,64
"5820",6.5,227,11.65,57
"5821",11.5,247,12.95,29
"5822",12.3,257,13.45,25
"5823",13.9,258,13.65,25
"5824",14.5,260,13.15,24
"5825",12.3,281,13.15,19
"5826",12.3,254,12.45,24
"5827",12.9,245,6.15,56
"5828",16.2,253,5.65,66
"5829",9.5,228,4.25,68
"5830",11.2,248,4.35,68
"5831",11.1,241,3.55,69
"5832",9.4,246,2.55,70
"5833",2.6,271,2.55,72
"5834",7.3,276,2.05,73
"5835",5.4,233,1.35,74
"5836",2.8,261,0.15,78
"5837",9.1,272,0.75,80
"5838",6.4,265,-0.45,82
"5839",2.9,159,-0.75,83
"5840",4,271,0.35,84
"5841",1,65,2.45,84
"5842",0.9,202,6.15,78
"5843",2.3,11,9.55,65
"5844",4.3,287,12.75,26
"5845",2.3,217,13.35,6
"5846",5.6,245,14.25,8
"5847",8.5,250,14.75,10
"5848",10,252,14.75,19
"5849",12.2,255,14.25,15
"5850",14.1,257,12.75,12
"5851",12.9,255,11.25,17
"5852",10.9,252,8.85,20
"5853",10.2,248,7.65,17
"5854",10,249,5.95,41
"5855",10.3,250,5.15,55
"5856",9.2,267,4.45,56
"5857",7.2,271,3.85,49
"5858",3,273,2.85,46
"5859",6.5,269,2.35,51
"5860",5.4,265,1.65,56
"5861",5.2,275,0.75,52
"5862",2.7,234,0.05,61
"5863",0.8,355,-2.25,60
"5864",2.2,201,-0.95,59
"5865",0.8,44,4.25,41
"5866",1.9,71,10.05,29
"5867",4,63,11.85,29
"5868",3.8,107,14.45,18
"5869",4.7,265,16.95,15
"5870",8.8,234,16.45,15
"5871",12.8,252,18.15,14
"5872",8.4,276,17.25,9
"5873",11.2,267,16.55,7
"5874",11.5,260,14.35,7
"5875",13.7,265,11.25,21
"5876",12.7,249,8.75,28
"5877",11.8,245,7.05,36
"5878",14.4,261,6.45,36
"5879",7.4,262,5.65,36
"5880",5.8,262,5.05,31
"5881",5.8,263,3.95,34
"5882",5.7,284,2.35,41
"5883",3.3,268,1.45,46
"5884",6,282,0.55,52
"5885",1.9,248,1.15,48
"5886",2.6,266,-0.45,48
"5887",1.6,174,-0.35,45
"5888",0.9,353,-0.95,45
"5889",5.9,276,4.95,30
"5890",4.7,280,7.85,22
"5891",2.3,53,11.25,13
"5892",2.5,9,14.95,4
"5893",4.8,240,15.05,10
"5894",7.3,261,16.95,6
"5895",9.5,260,16.85,5
"5896",10.7,250,16.25,6
"5897",12,253,15.65,8
"5898",11.8,264,14.65,10
"5899",13.2,255,12.35,14
"5900",14.5,254,9.25,16
"5901",12.6,249,7.95,21
"5902",12.2,226,6.85,28
"5903",9.4,249,6.95,24
"5904",7.1,252,6.35,24
"5905",3.7,252,2.45,30
"5906",4.6,273,2.95,36
"5907",1.7,206,1.55,37
"5908",0.9,217,-0.55,37
"5909",1.5,209,-0.05,41
"5910",0.7,122,-1.75,44
"5911",1.7,235,-2.55,41
"5912",1,196,-3.25,43
"5913",0.6,24,2.45,32
"5914",0.9,71,7.55,23
"5915",4.4,59,11.05,24
"5916",5,62,14.35,19
"5917",3.7,68,15.85,18
"5918",3.2,24,16.95,15
"5919",9.4,263,17.85,10
"5920",11.3,259,17.45,9
"5921",11.8,258,16.45,11
"5922",12.3,257,15.15,11
"5923",11.6,254,13.35,14
"5924",11,254,10.55,20
"5925",11.6,247,8.45,28
"5926",9.3,246,7.25,31
"5927",8.1,262,6.65,31
"5928",6.3,271,6.15,31
"5929",6.3,266,4.55,35
"5930",5.8,278,4.15,36
"5931",3.2,307,3.55,37
"5932",1.2,308,2.45,40
"5933",1.7,198,0.55,41
"5934",1.6,222,-0.55,49
"5935",1,234,-0.65,51
"5936",1.2,196,0.85,60
"5937",1,60,7.55,31
"5938",1.5,51,9.65,40
"5939",4.7,80,12.05,44
"5940",4.2,86,13.75,32
"5941",3.5,42,15.75,21
"5942",4,78,18.85,19
"5943",8.1,320,16.35,19
"5944",4.2,307,17.85,19
"5945",8.6,279,17.45,20
"5946",10.4,255,15.95,19
"5947",12,255,13.85,21
"5948",9.8,248,11.45,26
"5949",7.6,246,9.25,33
"5950",4.9,254,8.65,34
"5951",3.4,269,7.05,38
"5952",2.9,209,4.75,44
"5953",1.3,249,4.25,50
"5954",1.5,203,2.45,59
"5955",2.5,223,2.95,65
"5956",2.2,229,1.75,66
"5957",1.4,210,1.15,67
"5958",1.1,235,1.35,68
"5959",1.3,224,0.05,68
"5960",0.1,102,0.95,71
"5961",1.3,71,4.75,68
"5962",2,68,9.05,67
"5963",3.5,46,11.95,62
"5964",4.4,71,14.05,36
"5965",4.7,98,16.45,27
"5966",3.8,25,16.05,23
"5967",8,33,13.45,34
"5968",4.4,353,15.75,27
"5969",2.5,41,15.75,27
"5970",9.1,266,16.65,21
"5971",10.9,257,14.15,24
"5972",10.9,252,11.45,29
"5973",11.9,246,8.95,33
"5974",7.6,260,7.65,36
"5975",3.7,276,7.45,37
"5976",1.6,356,6.15,40
"5977",4.4,237,4.05,46
"5978",1.4,116,3.25,48
"5979",3,307,2.75,49
"5980",1.4,284,3.85,46
"5981",2.2,346,2.35,50
"5982",0.8,161,0.45,55
"5983",1.9,223,0.25,62
"5984",1.2,258,-1.25,63
"5985",1.7,66,5.45,46
"5986",1.9,65,11.25,39
"5987",3.6,34,11.65,43
"5988",5,95,13.65,33
"5989",5.2,77,15.25,27
"5990",4.1,344,17.45,20
"5991",6.9,318,17.05,21
"5992",7.7,259,16.65,24
"5993",7.6,54,15.25,27
"5994",4,344,15.05,28
"5995",8,256,15.85,19
"5996",9,247,12.15,24
"5997",3.6,291,10.25,32
"5998",6.6,249,8.25,41
"5999",4.6,279,7.25,43
"6000",6.4,267,5.95,48
"6001",6.9,264,5.25,53
"6002",0.9,230,4.75,54
"6003",2.7,291,5.05,54
"6004",0.9,56,2.35,57
"6005",1.9,152,1.35,64
"6006",0.9,221,0.35,65
"6007",1.2,250,-0.95,65
"6008",0.6,202,1.55,68
"6009",0.8,64,5.65,60
"6010",2.3,67,10.95,42
"6011",3.1,52,11.55,51
"6012",3.1,91,14.25,34
"6013",3.4,13,15.55,28
"6014",3.2,8,17.25,18
"6015",5.9,106,16.55,23
"6016",4.8,63,16.65,21
"6017",3.4,145,18.95,17
"6018",6.2,75,16.25,27
"6019",5.5,61,16.55,24
"6020",5.1,32,13.55,33
"6021",6.9,1,11.75,36
"6022",2.9,246,9.45,39
"6023",2.8,263,7.85,43
"6024",5.7,242,7.15,47
"6025",3.4,247,6.15,50
"6026",2.1,262,5.65,52
"6027",1.1,208,3.35,59
"6028",2,211,2.25,62
"6029",2,199,2.45,63
"6030",1.8,220,1.05,66
"6031",1.2,235,0.35,67
"6032",0.8,238,2.15,69
"6033",0.1,336,4.75,69
"6034",3.4,86,9.35,67
"6035",3.4,86,12.05,61
"6036",2.6,75,12.05,44
"6037",3.4,81,14.85,36
"6038",3.3,95,17.25,24
"6039",4.4,157,16.45,24
"6040",2.6,152,19.75,14
"6041",3.8,185,12.05,38
"6042",3.4,93,5.95,64
"6043",5.7,58,6.55,67
"6044",3,321,6.65,69
"6045",3.4,140,6.45,69
"6046",2.6,179,5.65,72
"6047",1.7,237,5.25,74
"6048",3,322,5.65,77
"6049",1.3,255,3.65,78
"6050",3,225,3.05,80
"6051",1.1,178,2.75,81
"6052",1.1,220,1.75,83
"6053",2.1,225,2.25,83
"6054",1.4,218,0.95,85
"6055",1.6,226,1.05,86
"6056",0.4,210,2.05,87
"6057",0.1,221,4.65,86
"6058",2,50,11.05,78
"6059",1.6,65,10.65,75
"6060",2.7,79,14.05,64
"6061",3,69,16.55,54
"6062",3.3,152,17.85,29
"6063",4.5,127,16.75,20
"6064",2.7,145,17.05,20
"6065",9.4,309,15.55,24
"6066",7.3,292,15.05,29
"6067",6.5,257,16.45,21
"6068",6.2,275,13.05,26
"6069",8.2,266,11.05,32
"6070",8.8,238,9.55,32
"6071",6.7,243,9.95,32
"6072",4.3,268,7.45,42
"6073",3.4,266,7.75,41
"6074",5.8,286,6.15,45
"6075",2.6,320,6.15,44
"6076",2.7,307,4.25,53
"6077",1.5,217,3.95,50
"6078",0.9,241,1.85,60
"6079",1.8,236,0.45,64
"6080",0.8,201,1.35,67
"6081",1.3,64,6.95,64
"6082",1.4,33,10.05,38
"6083",2.1,29,12.05,34
"6084",2.3,8,14.55,27
"6085",4.6,107,16.65,22
"6086",4.2,262,19.15,19
"6087",6.6,204,20.05,8
"6088",7.4,232,18.95,16
"6089",8.3,262,18.65,16
"6090",11.1,258,16.95,19
"6091",9.6,266,16.25,18
"6092",10.8,255,13.55,25
"6093",9.8,252,11.95,28
"6094",8,251,10.45,30
"6095",8.7,249,9.85,31
"6096",7.5,252,8.95,32
"6097",7.1,253,9.15,34
"6098",6.7,258,7.75,35
"6099",6,270,7.45,36
"6100",3,277,6.55,37
"6101",1.2,23,6.25,40
"6102",1.4,54,4.45,46
"6103",2.6,273,5.65,40
"6104",1.6,130,5.45,45
"6105",5.4,273,9.65,32
"6106",5.1,290,12.15,26
"6107",3.6,280,14.75,24
"6108",2,295,16.75,21
"6109",5.7,68,17.25,21
"6110",4.6,228,18.05,17
"6111",2.2,182,18.25,14
"6112",7.7,245,19.65,14
"6113",8.1,260,18.65,16
"6114",10.2,261,17.45,18
"6115",12,261,15.15,20
"6116",10.1,253,12.45,24
"6117",12.2,248,9.95,43
"6118",8.6,259,8.85,49
"6119",6.6,264,8.95,45
"6120",7.5,260,8.05,50
"6121",7.9,269,7.25,53
"6122",6.4,280,6.65,56
"6123",6.4,264,5.95,58
"6124",1.2,349,5.15,61
"6125",4.4,260,4.95,63
"6126",1.1,331,4.25,64
"6127",4.9,277,4.85,64
"6128",2,155,5.15,66
"6129",4.7,267,8.65,51
"6130",6.4,276,10.55,45
"6131",5.6,288,13.55,34
"6132",3.2,262,15.65,24
"6133",5.1,222,17.95,20
"6134",4.4,288,18.55,17
"6135",10.5,188,17.45,20
"6136",6.2,145,14.55,26
"6137",10.4,232,13.75,31
"6138",7.6,210,12.05,37
"6139",12,248,13.25,28
"6140",10.3,239,10.65,33
"6141",11.7,244,8.85,43
"6142",11.6,247,7.25,56
"6143",12.4,254,6.65,58
"6144",11.1,254,5.95,64
"6145",8.3,255,5.45,66
"6146",7.3,250,4.95,68
"6147",8,273,4.35,68
"6148",8.1,272,4.05,69
"6149",5.2,277,4.05,70
"6150",4.8,271,3.85,71
"6151",2,27,2.65,72
"6152",1,199,4.15,74
"6153",2.1,54,6.95,69
"6154",2.5,46,9.15,66
"6155",1.8,34,12.65,57
"6156",3.6,91,14.65,28
"6157",3.2,341,16.85,22
"6158",1.6,132,18.15,21
"6159",10.2,242,17.75,16
"6160",11.5,254,17.05,17
"6161",13.8,247,16.55,18
"6162",14.1,256,14.75,22
"6163",13.4,254,13.05,27
"6164",13.2,254,10.55,34
"6165",11.6,241,8.65,51
"6166",11.3,246,7.15,62
"6167",9.9,251,7.15,61
"6168",4.5,269,6.85,60
"6169",5.7,250,5.75,64
"6170",2.4,230,4.65,67
"6171",2.7,207,3.85,69
"6172",1.3,231,2.65,71
"6173",1.9,238,1.15,74
"6174",1.2,89,1.05,77
"6175",1.5,242,0.15,82
"6176",1.1,24,1.15,83
"6177",0.7,77,5.95,82
"6178",1.9,56,7.55,78
"6179",2.6,41,10.85,70
"6180",2.9,78,13.05,61
"6181",3.1,139,15.15,42
"6182",4,80,17.25,24
"6183",6.6,321,16.05,24
"6184",5.7,281,18.05,21
"6185",9.7,262,17.55,17
"6186",12,250,15.95,17
"6187",11.9,251,14.05,20
"6188",10,248,11.25,22
"6189",10,251,9.45,47
"6190",8.4,245,8.25,62
"6191",6.8,263,7.75,63
"6192",5.9,267,6.85,65
"6193",3.7,274,5.95,67
"6194",5.7,260,5.25,69
"6195",4.4,278,4.75,69
"6196",3.5,269,3.75,72
"6197",1.9,269,4.55,74
"6198",1.1,231,3.45,80
"6199",1.3,215,1.05,81
"6200",0.7,208,1.95,83
"6201",0.4,33,4.55,83
"6202",2.1,57,8.95,75
"6203",1.5,86,12.95,66
"6204",2.2,349,15.35,46
"6205",4.8,284,17.65,20
"6206",5.2,190,17.45,22
"6207",10.1,241,17.55,22
"6208",9,259,14.55,28
"6209",9.8,265,15.45,24
"6210",9.3,285,13.15,29
"6211",7.7,77,9.95,50
"6212",5.5,122,7.35,64
"6213",6,189,6.55,67
"6214",3.5,7,5.35,69
"6215",1.3,144,5.55,69
"6216",2.1,25,5.55,69
"6217",3.5,162,4.65,71
"6218",2,234,3.85,72
"6219",0.8,334,3.95,75
"6220",2.9,277,3.95,77
"6221",0.9,269,2.55,79
"6222",2,217,2.25,81
"6223",1,192,1.15,83
"6224",1.2,187,1.45,85
"6225",0.8,71,5.95,84
"6226",2.1,61,8.45,80
"6227",2.7,34,10.45,73
"6228",4.7,58,12.65,62
"6229",5.4,83,14.25,49
"6230",3.6,121,15.75,27
"6231",7.9,46,13.35,34
"6232",4.1,186,13.55,34
"6233",4.8,193,9.85,52
"6234",2.5,277,8.25,64
"6235",4.7,5,8.05,64
"6236",1.2,64,6.65,65
"6237",3.7,92,6.65,67
"6238",3.6,28,5.45,69
"6239",1.7,52,4.75,70
"6240",2.6,78,4.75,72
"6241",2.2,111,4.65,76
"6242",2.6,57,4.45,79
"6243",2.4,90,4.15,82
"6244",1.7,92,4.05,84
"6245",2,246,1.45,86
"6246",1.6,214,2.75,88
"6247",1.2,60,2.85,89
"6248",0.8,64,2.85,90
"6249",0.4,51,4.05,90
"6250",1.3,54,5.55,89
"6251",1.8,41,7.95,85
"6252",2.4,49,9.75,82
"6253",4.5,20,10.45,72
"6254",4.8,12,12.65,63
"6255",4.9,56,12.25,59
"6256",3.1,91,10.15,62
"6257",5.5,247,9.35,64
"6258",4.8,2,6.65,67
"6259",4.8,190,6.65,69
"6260",2.7,294,7.05,70
"6261",6.4,318,5.55,71
"6262",4,306,5.45,73
"6263",2.9,253,4.25,77
"6264",1.6,266,4.25,81
"6265",2.7,72,3.95,84
"6266",3.9,92,3.75,86
"6267",2.6,85,3.55,88
"6268",2.3,90,3.55,90
"6269",2,58,3.55,91
"6270",1.5,60,3.25,92
"6271",2.6,97,3.25,93
"6272",2.8,69,3.55,93
"6273",1.9,51,3.85,93
"6274",0.8,327,4.45,93
"6275",1.9,47,5.95,90
"6276",3.1,41,8.25,87
"6277",2.1,38,10.45,83
"6278",4.2,56,11.25,72
"6279",2.3,271,10.85,66
"6280",7.1,257,9.75,64
"6281",9.6,267,12.65,60
"6282",11.3,244,6.55,64
"6283",4.9,27,3.85,71
"6284",3,208,4.65,72
"6285",6.6,282,5.55,72
"6286",10.8,276,4.95,75
"6287",1.4,220,6.15,76
"6288",5.5,285,6.35,74
"6289",3.3,68,5.95,73
"6290",1.6,28,4.75,76
"6291",1.5,167,4.25,81
"6292",0.7,168,3.05,83
"6293",1.2,212,1.85,85
"6294",1.5,228,1.75,86
"6295",1.8,171,0.85,88
"6296",1,228,1.65,90
"6297",1.3,37,4.95,87
"6298",1.2,107,8.05,88
"6299",3.6,34,8.95,82
"6300",5.7,75,11.05,72
"6301",5.4,50,12.45,60
"6302",4.1,51,13.35,33
"6303",2.4,342,14.95,26
"6304",3.9,48,14.85,26
"6305",1.5,51,14.45,24
"6306",8.9,266,12.15,45
"6307",7.9,257,10.35,53
"6308",7.6,234,9.25,57
"6309",8.9,249,8.65,61
"6310",7,274,7.65,64
"6311",2.4,251,6.35,67
"6312",3.3,244,6.25,69
"6313",3.8,245,4.65,70
"6314",6.3,256,4.75,71
"6315",1.3,106,3.95,76
"6316",0.8,22,3.75,80
"6317",0.5,224,3.75,82
"6318",0.3,293,3.85,84
"6319",0.3,265,2.55,85
"6320",0.4,241,2.05,87
"6321",1.7,57,4.55,87
"6322",2.7,63,6.45,84
"6323",5.3,56,7.65,86
"6324",3.6,74,8.55,75
"6325",4.8,90,9.95,69
"6326",3.3,44,12.05,59
"6327",4.6,94,13.05,43
"6328",2.5,73,13.35,31
"6329",6.8,243,11.05,43
"6330",9.1,253,9.75,56
"6331",10.5,250,8.25,58
"6332",9,240,7.05,63
"6333",6.9,252,7.05,59
"6334",9.4,245,6.95,59
"6335",9.2,243,5.85,65
"6336",7,243,5.25,67
"6337",5.1,248,4.95,69
"6338",3.9,255,4.15,70
"6339",2.1,246,3.25,71
"6340",0.5,236,2.45,72
"6341",1.5,226,1.05,77
"6342",0.2,190,1.55,80
"6343",1.7,218,0.25,83
"6344",1.4,286,2.15,85
"6345",2.3,41,5.35,82
"6346",3,263,7.05,80
"6347",1.8,16,9.65,71
"6348",2.7,308,12.15,60
"6349",5.7,264,12.55,31
"6350",7.5,259,13.75,12
"6351",11,248,14.45,11
"6352",12.2,258,14.25,12
"6353",12.1,246,13.45,16
"6354",12.9,257,11.45,30
"6355",12.2,260,9.25,39
"6356",9.8,264,8.55,37
"6357",9.2,298,8.05,37
"6358",5.9,276,5.55,64
"6359",11.3,229,4.85,66
"6360",10.8,242,4.25,68
"6361",6.8,258,3.45,70
"6362",8.3,245,3.35,70
"6363",8.8,257,3.05,74
"6364",8.7,251,2.45,78
"6365",2.2,122,1.25,81
"6366",1.3,114,1.45,83
"6367",2.9,211,-0.95,84
"6368",1.4,224,-1.65,83
"6369",1.4,38,5.75,79
"6370",2.3,274,9.05,71
"6371",2.2,64,11.85,58
"6372",2.1,192,12.25,15
"6373",6,259,12.85,12
"6374",8.2,239,13.45,19
"6375",12.2,240,14.15,15
